date,temperature,wind_speed,rainfall,pressure
2015-09-28,29.5,6.7,,1008.0
2015-09-29,31.2,7.9,,1007.3
2015-09-30,32.3,9.3,,1008.3
2015-10-01,31.5,9.2,,1009.3
2015-10-02,29.5,7.6,,1011.2
2015-10-03,28.1,8.2,,1011.9
2015-10-04,28.4,,,1011.5
2015-10-05,29.2,,0.3,1009.4
2015-10-06,31.5,6.4,4.1,1007.9
2015-10-07,31.0,,0.0,1008.0
2015-10-08,30.4,7.4,,1007.8
2015-10-09,30.2,8.7,,1008.0
2015-10-10,30.0,,,1008.8
2015-10-11,29.5,9.4,,1010.5
2015-10-12,29.6,,7.9,1011.5
2015-10-13,30.4,,0.0,1011.3
2015-10-14,31.2,,,1011.3
2015-10-15,31.8,,,1010.7
2015-10-16,31.3,8.1,,1010.6
2015-10-17,32.0,8.3,,1010.9
2015-10-18,31.4,,,1012.0
2015-10-19,31.9,5.8,,1011.6
2015-10-20,31.2,5.8,,1010.2
2015-10-21,,,,
2015-10-22,31.7,,,1010.0
2015-10-23,31.4,,,1010.0
2015-10-24,31.2,,,1009.2
2015-10-25,,,,
2015-10-26,30.1,,,1011.7
2015-10-27,30.3,,,1011.5
2015-10-28,,,,
2015-10-29,29.7,7.2,,1010.5
2015-10-30,29.4,7.5,,1010.2
2015-10-31,29.9,,,1009.6
2015-11-01,29.9,,,1010.0
2015-11-02,30.6,8.1,,1011.0
2015-11-03,29.7,,,1011.6
2015-11-04,29.7,,,1011.0
2015-11-05,29.9,,,1011.0
2015-11-06,30.3,,,1010.3
2015-11-07,,,,
2015-11-08,30.0,,,1011.6
2015-11-09,29.7,,,1010.9
2015-11-10,,,,
2015-11-11,,,,
2015-11-12,30.8,,,1011.9
2015-11-13,30.1,,,1012.8
2015-11-14,,,,
2015-11-15,29.6,8.6,,
2015-11-16,29.6,7.9,,1009.2
2015-11-17,29.4,6.9,,1009.2
2015-11-18,29.3,9.0,,1010.6
