date,temperature,wind_speed,rainfall,pressure
2018-09-17,23.6,,,
2018-09-18,24.1,,,
2018-09-19,24.1,13.3,,
2018-09-20,22.7,,,
2018-09-21,23.5,16.6,7.6,
2018-09-22,23.9,12.2,0.0,
2018-09-23,24.3,7.0,,
2018-09-24,22.6,9.2,53.1,
2018-09-25,23.5,7.2,25.4,
2018-09-26,24.4,9.5,0.3,
2018-09-27,23.7,7.7,32.3,
2018-09-28,25.1,9.0,1.3,
2018-09-29,25.3,9.3,4.3,
2018-09-30,25.4,8.4,0.0,
2018-10-01,25.5,11.5,0.3,
2018-10-02,24.9,10.2,0.0,
2018-10-03,24.1,11.9,0.3,
2018-10-04,21.8,10.7,27.7,
2018-10-05,23.0,16.2,10.2,
2018-10-06,22.5,13.5,2.5,
2018-10-07,24.3,9.3,7.9,
2018-10-08,24.1,7.9,0.0,
2018-10-09,24.3,7.2,4.3,
2018-10-10,24.0,7.6,0.0,
2018-10-11,25.0,7.5,,
2018-10-12,25.1,8.9,,
2018-10-13,25.0,6.5,,
2018-10-14,24.0,8.8,,
2018-10-15,23.4,8.5,3.8,
2018-10-16,24.3,9.0,5.1,
2018-10-17,22.4,10.4,0.0,
2018-10-18,23.1,7.4,48.8,
2018-10-19,23.9,8.8,1.0,
2018-10-20,23.8,8.2,0.0,
2018-10-21,23.7,8.7,,
2018-10-22,23.5,9.0,,
2018-10-23,21.9,,,
2018-10-24,24.7,10.5,,
2018-10-25,23.9,10.5,,
2018-10-26,23.7,9.2,,
2018-10-27,23.4,11.2,,
2018-10-28,23.5,11.2,,
2018-10-29,23.0,9.2,,
2018-10-30,24.1,7.0,,
2018-10-31,24.8,8.2,,
2018-11-01,24.3,11.2,,
2018-11-02,22.9,11.8,,
2018-11-03,22.8,14.9,0.5,
2018-11-04,23.5,12.3,4.6,
2018-11-05,23.6,10.9,0.0,
2018-11-06,24.1,8.3,,
2018-11-07,23.3,10.4,,
2018-11-08,22.2,8.5,,
2018-11-09,23.4,9.0,,
2018-11-10,23.4,7.1,,
2018-11-11,23.2,8.9,,
2018-11-12,22.3,5.5,,
2018-11-13,22.4,7.1,,
2018-11-14,23.0,6.2,,
2018-11-15,23.3,11.1,0.0,
2018-11-16,21.9,16.6,0.0,
2018-11-17,23.9,13.2,0.3,
2018-11-18,24.3,11.8,0.0,
2018-11-19,23.9,11.9,,
2018-11-20,24.4,12.4,0.0,
2018-11-21,21.9,14.7,,
2018-11-22,21.6,17.7,0.0,
2018-11-23,20.9,11.3,0.5,
2018-11-24,22.9,9.5,13.0,
2018-11-25,22.6,7.8,0.0,
2018-11-26,22.2,10.2,,
2018-11-27,20.8,10.5,,
2018-11-28,21.6,10.3,,
2018-11-29,22.4,10.2,,
2018-11-30,23.2,8.6,,
2018-12-01,21.8,8.8,,
2018-12-02,21.8,8.1,,
2018-12-03,21.7,13.1,,
2018-12-04,22.4,10.0,,
2018-12-05,23.2,11.3,4.8,
2018-12-06,23.5,10.7,0.0,
2018-12-07,22.3,11.0,,
2018-12-08,22.5,11.2,,
2018-12-09,23.1,11.2,,
2018-12-10,22.6,7.8,,
2018-12-11,22.7,6.6,,
2018-12-12,23.1,6.4,,
2018-12-13,22.3,6.9,,
2018-12-14,22.8,8.4,,
2018-12-15,21.8,12.5,,
2018-12-16,20.5,10.2,,
2018-12-17,19.8,10.3,,
2018-12-18,20.2,6.2,,
2018-12-19,21.6,7.1,,
2018-12-20,22.2,8.5,0.0,
2018-12-21,22.7,7.5,,
2018-12-22,23.0,9.5,,
2018-12-23,23.2,12.5,,
2018-12-24,23.3,8.4,,
2018-12-25,23.4,8.9,,
2018-12-26,23.8,6.7,,
2018-12-27,24.0,7.1,,
2018-12-28,22.8,8.3,,
2018-12-29,21.8,11.5,10.9,
2018-12-30,20.6,9.5,0.0,
2018-12-31,20.9,7.7,,
2019-01-01,20.3,8.0,,
2019-01-02,19.9,11.9,,
2019-01-03,20.2,9.4,,
2019-01-04,20.8,10.2,,
2019-01-05,20.4,8.2,,
2019-01-06,20.6,9.3,,
2019-01-07,20.7,7.7,,
2019-01-08,21.3,7.7,,
2019-01-09,21.3,7.7,,
2019-01-10,21.1,8.7,,
2019-01-11,21.4,8.4,,
2019-01-12,21.4,9.6,,
2019-01-13,21.5,7.8,,
2019-01-14,20.7,9.2,,
2019-01-15,21.2,9.6,,
2019-01-16,21.4,8.1,,
2019-01-17,21.7,8.5,,
2019-01-18,21.7,9.0,,
2019-01-19,21.8,7.1,,
2019-01-20,21.3,9.4,,
2019-01-21,21.3,9.0,,
2019-01-22,20.4,7.0,,
2019-01-23,22.3,6.5,,
2019-01-24,23.1,9.2,,
2019-01-25,23.3,10.9,,
2019-01-26,23.3,10.3,,
2019-01-27,23.2,11.0,,
2019-01-28,22.8,9.1,,
2019-01-29,21.9,12.9,0.8,
2019-01-30,22.1,9.0,0.0,
2019-01-31,21.7,12.8,,
2019-02-01,21.4,10.1,,
2019-02-02,22.4,8.8,,
2019-02-03,22.9,10.4,,
2019-02-04,23.6,12.9,,
2019-02-05,23.7,13.8,,
2019-02-06,24.3,9.8,,
2019-02-07,24.3,,,
2019-02-08,26.4,8.2,,
2019-02-09,23.7,7.8,,
2019-02-10,24.1,11.1,,
2019-02-11,23.1,17.2,,
2019-02-12,22.8,14.9,,
2019-02-13,23.1,12.3,,
2019-02-14,24.6,11.9,,
2019-02-15,25.2,9.1,,
2019-02-16,25.4,7.0,,
2019-02-17,26.3,10.4,,
2019-02-18,25.7,5.1,,
2019-02-19,26.8,11.9,,
2019-02-20,25.4,,,
2019-02-21,25.1,13.4,,
2019-02-22,24.9,14.8,,
2019-02-23,25.1,13.0,,
2019-02-24,25.8,11.9,,
2019-02-25,26.6,7.2,,
2019-02-26,26.2,,,
2019-02-27,26.3,9.1,,
2019-02-28,26.4,8.3,,
2019-03-01,26.3,9.1,,
2019-03-02,25.9,15.2,,
2019-03-03,26.1,8.8,,
2019-03-04,27.8,9.8,,
2019-03-05,27.8,10.5,0.0,
2019-03-06,28.1,11.5,,
2019-03-07,28.4,8.2,,
2019-03-08,28.3,7.0,,
2019-03-09,27.4,8.3,,
2019-03-10,28.0,11.5,,
2019-03-11,27.8,12.7,,
2019-03-12,27.3,13.2,,
2019-03-13,26.6,,,
2019-03-14,27.2,13.5,,
2019-03-15,27.3,12.9,,
2019-03-16,26.2,,,
2019-03-17,26.6,7.9,,
2019-03-18,26.8,9.8,,
2019-03-19,27.7,11.2,,
2019-03-20,27.7,12.9,,
2019-03-21,27.9,9.2,,
2019-03-22,28.1,8.8,,
2019-03-23,28.8,9.2,,
2019-03-24,28.8,10.4,,
2019-03-25,28.4,12.0,,
2019-03-26,28.3,10.2,,
2019-03-27,27.9,9.5,,
2019-03-28,28.7,8.3,,
2019-03-29,28.7,8.3,,
2019-03-30,28.6,8.2,,
2019-03-31,28.7,9.2,,
2019-04-01,28.7,8.9,,
2019-04-02,28.3,6.9,,
2019-04-03,29.0,9.6,,
2019-04-04,28.4,13.6,,
2019-04-05,27.7,11.7,,
2019-04-06,28.7,8.2,,
2019-04-07,29.5,8.0,,
2019-04-08,28.4,11.0,,
2019-04-09,28.2,10.4,7.6,
2019-04-10,29.3,9.7,1.0,
2019-04-11,29.2,8.8,0.0,
2019-04-12,30.0,9.9,,
2019-04-13,29.4,10.9,,
2019-04-14,29.5,12.0,,
2019-04-15,29.1,9.8,,
2019-04-16,29.7,10.4,,
2019-04-17,26.3,13.0,,
2019-04-18,27.2,11.3,16.8,
2019-04-19,27.6,11.8,20.8,
2019-04-20,26.8,12.4,0.3,
2019-04-21,27.4,11.5,0.0,
2019-04-22,27.7,12.0,,
2019-04-23,27.9,12.2,0.0,
2019-04-24,28.8,9.6,0.3,
2019-04-25,28.8,8.3,0.0,
2019-04-26,29.6,7.6,,
2019-04-27,30.4,11.1,,
2019-04-28,28.3,9.3,,
2019-04-29,28.2,9.1,,
2019-04-30,24.2,19.5,35.1,
2019-05-01,26.3,19.5,0.0,
2019-05-02,27.0,20.3,,
2019-05-03,27.1,18.5,,
2019-05-04,27.3,14.6,,
2019-05-05,28.6,10.6,,
2019-05-06,28.8,11.4,0.0,
2019-05-07,25.5,17.0,0.0,
2019-05-08,26.7,17.0,15.0,
2019-05-09,27.9,15.5,0.0,
2019-05-10,29.4,10.5,,
2019-05-11,27.3,12.2,,
2019-05-12,27.8,10.3,7.9,
2019-05-13,26.7,13.2,0.0,
2019-05-14,27.9,15.0,0.0,
2019-05-15,25.6,14.4,0.0,
2019-05-16,27.1,8.3,,
2019-05-17,24.0,7.3,9.9,
2019-05-18,27.7,8.2,18.8,
2019-05-19,28.2,9.5,0.0,
2019-05-20,28.0,11.3,,
2019-05-21,28.5,8.8,,
2019-05-22,26.9,7.8,,1011.8
2019-05-23,26.5,7.3,15.0,1010.8
2019-05-24,26.1,7.6,3.8,1010.8
2019-05-25,24.8,10.6,0.0,1011.3
2019-05-26,26.4,12.6,,1009.8
2019-05-27,27.7,8.3,37.3,1010.0
2019-05-28,27.5,11.9,0.0,1009.3
2019-05-29,27.9,7.2,0.3,1009.1
2019-05-30,27.8,11.5,0.0,1008.8
2019-05-31,26.5,10.3,,1007.7
2019-06-01,27.5,10.4,1.5,1009.5
2019-06-02,26.2,14.3,0.0,1009.6
2019-06-03,25.5,12.2,8.4,1010.5
2019-06-04,26.9,12.1,0.0,1009.3
2019-06-05,25.3,12.8,,1009.7
2019-06-06,25.8,9.5,20.3,1009.2
2019-06-07,25.4,9.4,20.1,1010.1
2019-06-08,26.3,9.2,0.0,1010.2
2019-06-09,26.7,14.5,,1009.2
2019-06-10,24.9,17.7,,1008.4
2019-06-11,25.0,19.7,,1008.0
2019-06-12,24.2,21.1,,1009.4
2019-06-13,24.8,18.5,0.0,1010.1
2019-06-14,25.3,17.5,,1010.8
2019-06-15,26.5,15.0,,1011.0
2019-06-16,26.8,12.9,,1011.2
2019-06-17,26.5,15.1,,1011.6
2019-06-18,25.9,16.5,,1010.9
2019-06-19,26.6,17.0,0.0,1009.0
2019-06-20,25.7,18.7,1.3,1009.5
2019-06-21,24.6,16.6,0.0,1008.4
2019-06-22,25.1,18.5,0.0,1008.7
2019-06-23,23.8,15.1,3.0,1007.9
2019-06-24,24.5,14.4,26.4,1008.7
2019-06-25,25.0,13.9,0.0,1010.4
2019-06-26,24.6,14.1,0.0,1010.8
2019-06-27,24.9,18.7,,1010.3
2019-06-28,25.2,18.9,2.0,1009.9
2019-06-29,25.1,19.9,0.0,1009.4
2019-06-30,24.6,19.2,,1009.4
2019-07-01,25.6,21.8,0.0,1008.4
2019-07-02,25.5,20.4,,1007.3
2019-07-03,25.4,22.0,0.0,1009.9
2019-07-04,24.4,17.8,,1010.0
2019-07-05,23.7,23.7,0.0,1009.2
2019-07-06,23.8,24.0,,1007.8
2019-07-07,24.5,20.7,1.0,1009.8
2019-07-08,24.4,19.0,0.0,1011.1
2019-07-09,23.8,22.3,0.0,1010.8
2019-07-10,23.2,19.4,0.0,1010.1
2019-07-11,24.2,22.0,0.0,1012.3
2019-07-12,25.3,18.2,7.1,1012.3
2019-07-13,25.2,12.4,2.5,1013.0
2019-07-14,24.7,14.7,1.0,1012.0
